호선,역명,지역(시),지역(구),지역(동),지가,지역(시),지역(구),지역(로),면적(㎡),카테고리,임대료,,
2호선,을지로입구역,서울특별시,중구,을지로11가,21319420.45,서울특별시,중구,을지로,32.51,의류잡화,"15,111,000",,
2호선,을지로입구역,서울특별시,중구,을지로12가,21319420.45,서울특별시,중구,을지로,75.95,식품제과,"16,137,100",,
2호선,을지로입구역,서울특별시,중구,을지로13가,21319420.45,서울특별시,중구,을지로,33.9,화장품,"18,040,000",,
2호선,을지로입구역,서울특별시,중구,을지로14가,21319420.45,서울특별시,중구,을지로,180,소매업,"59,400,000",,
2호선,을지로입구역,서울특별시,중구,을지로1가,21319420.45,서울특별시,중구,을지로,19.97,의류잡화,"3,300,000",,
2호선,을지로입구역,서울특별시,중구,을지로2가,21319420.45,서울특별시,중구,을지로,17.6,식품제과,"4,503,660",,
2호선,을지로입구역,서울특별시,중구,을지로3가,21319420.45,서울특별시,중구,을지로,40,의류잡화,"6,723,839",,
2호선,을지로입구역,서울특별시,중구,을지로4가,21319420.45,서울특별시,중구,을지로,17.2,편의점,"7,153,000",,
2호선,을지로입구역,서울특별시,중구,을지로5가,21319420.45,서울특별시,중구,을지로,26.82,의류잡화,"7,711,100",,
2호선,을지로입구역,서울특별시,중구,을지로6가,21319420.45,서울특별시,중구,을지로,19.47,의류잡화,"11,408,319",,
2호선,을지로입구역,서울특별시,중구,을지로7가,21319420.45,서울특별시,중구,을지로,16,카페,"11,626,196",,
2호선,을지로입구역,서울특별시,중구,을지로8가,21319420.45,서울특별시,중구,을지로,16.7,소매업,"12,110,000",,
2호선,을지로입구역,서울특별시,중구,을지로9가,21319420.45,서울특별시,중구,을지로,17.2,소매업,"12,150,000",,
6호선,응암역,서울특별시,은평구,역촌동,2645725.401,서울특별시,은평구,증산로,15,의류잡화,"2,541,824",,
6호선,응암역,서울특별시,은평구,역촌동,2645725.401,서울특별시,은평구,증산로,30,의류잡화,"5,083,648",,
6호선,응암역,서울특별시,은평구,역촌동,2645725.401,서울특별시,은평구,증산로,31,화장품,"5,253,103",,
6호선,응암역,서울특별시,은평구,역촌동,2645725.401,서울특별시,은평구,증산로,34.64,식품제과,"5,701,434",,
6호선,응암역,서울특별시,은평구,역촌동,2645725.401,서울특별시,은평구,증산로,50,화장품,"8,472,747",,
6호선,응암역,서울특별시,은평구,역촌동,2645725.401,서울특별시,은평구,증산로,38.8,편의점,"16,641,024",,
2호선,이대역,서울특별시,마포구,염리동,3930956.323,서울특별시,마포구,신촌로,20,식품제과,"3,200,000",,
2호선,이대역,서울특별시,마포구,염리동,3930956.323,서울특별시,마포구,신촌로,14.6,의류잡화,"3,510,000",,
2호선,이대역,서울특별시,마포구,염리동,3930956.323,서울특별시,마포구,신촌로,33,의류잡화,"6,111,073",,
2호선,이대역,서울특별시,마포구,염리동,3930956.323,서울특별시,마포구,신촌로,14.5,의류잡화,"7,629,624",,
2호선,이대역,서울특별시,마포구,염리동,3930956.323,서울특별시,마포구,신촌로,21.13,의류잡화,"7,700,000",,
2호선,이대역,서울특별시,마포구,염리동,3930956.323,서울특별시,마포구,신촌로,27.66,의류잡화,"8,478,400",,
2호선,이대역,서울특별시,마포구,염리동,3930956.323,서울특별시,마포구,신촌로,13.51,화장품,"10,623,876",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,27.22,식품제과,"4,545,570",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,23,식품제과,"8,851,329",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,27,소매업,"8,873,231",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,24.01,의류잡화,"8,900,000",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,54.05,편의점,"11,355,960",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,25,의류잡화,"13,229,211",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,35,의류잡화,"13,469,414",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,51,카페,"14,689,848",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,51,식당,"14,689,848",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,45,의류잡화,"17,010,978",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,45,소매업,"17,010,978",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,35,의류잡화,"18,520,896",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,74,화장품,"21,498,166",,
7호선,이수역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,사당로,64,의류잡화,"33,866,781",,
4호선,이촌역,서울특별시,용산구,용산동5가,2906416.903,서울특별시,용산구,서빙고로,22,의류잡화,"810,000",,
4호선,이촌역,서울특별시,용산구,용산동6가,2906416.903,서울특별시,용산구,서빙고로,19.3,카페,"1,375,427",,
6호선,이태원역,서울특별시,용산구,이태원동,5639129.588,서울특별시,용산구,이태원로,19,소매업,"3,650,937",,
6호선,이태원역,서울특별시,용산구,이태원동,5639129.588,서울특별시,용산구,이태원로,24,화장품,"4,511,328",,
6호선,이태원역,서울특별시,용산구,이태원동,5639129.588,서울특별시,용산구,이태원로,34,화장품,"6,533,256",,
6호선,이태원역,서울특별시,용산구,이태원동,5639129.588,서울특별시,용산구,이태원로,25,편의점,"11,524,939",,
3호선,일원역,서울특별시,강남구,일원동,3727237.621,서울특별시,강남구,일원로,51.7,사무실,"514,300",,
3호선,일원역,서울특별시,강남구,일원동,3727237.621,서울특별시,강남구,일원로,90,사무실,"645,000",,
3호선,일원역,서울특별시,강남구,일원동,3727237.621,서울특별시,강남구,일원로,46,편의점,"5,280,000",,
3호선,일원역,서울특별시,강남구,일원동,3727237.621,서울특별시,강남구,일원로,808,카페,"8,335,000",,
3호선,일원역,서울특별시,강남구,일원동,3727237.621,서울특별시,강남구,일원로,61.48,의료,"22,110,000",,
2호선,잠실나루역,서울특별시,송파구,신천동,6484496.503,서울특별시,송파구,오금로,24,의류잡화,"4,200,000",,
2호선,잠실나루역,서울특별시,송파구,신천동,6484496.503,서울특별시,송파구,오금로,27.54,의류잡화,"4,494,700",,
2호선,잠실나루역,서울특별시,송파구,신천동,6484496.503,서울특별시,송파구,오금로,25.62,식품제과,"4,510,000",,
2호선,잠실나루역,서울특별시,송파구,신천동,6484496.503,서울특별시,송파구,오금로,24.8,의류잡화,"7,249,891",,
2호선,잠실나루역,서울특별시,송파구,신천동,6484496.503,서울특별시,송파구,오금로,48.1,편의점,"7,311,700",,
2호선,잠실나루역,서울특별시,송파구,신천동,6484496.503,서울특별시,송파구,오금로,102.5,의료,"16,511,400",,
2호선,잠실새내역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,11,카페,"2,954,576",,
2호선,잠실새내역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,21,의류잡화,"3,459,700",,
2호선,잠실새내역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,23.2,카페,"7,944,919",,
2호선,잠실새내역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,26.5,의류잡화,"9,202,600",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,10.45,의류잡화,"2,225,800",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,10.45,식당,"2,230,000",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,10.38,카페,"4,243,747",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,20.82,의류잡화,"4,600,000",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,20.9,의류잡화,"5,010,000",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,34,의류잡화,"5,127,886",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,34,의류잡화,"5,127,886",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,36,의류잡화,"5,429,526",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,20.9,소매업,"7,010,000",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,12,식당,"7,933,100",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,14.2,카페,"9,839,300",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,14,식당,"10,000,000",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,15.5,화장품,"11,191,700",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,80,식품제과,"12,065,614",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,38,의류잡화,"15,846,779",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,124.91,화장품,"18,838,948",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,12,카페,"19,850,077",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,21.3,편의점,"21,738,300",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,31.2,화장품,"26,509,000",,
2호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,37.73,화장품,"29,027,319",,
8호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,31.4,화장품,"30,437,222",,
8호선,잠실역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,191,식당,"150,873,570",,
7호선,장승배기역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,40,의류잡화,"3,764,720",,
7호선,장승배기역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,38,의류잡화,"3,996,555",,
7호선,장승배기역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,40,화장품,"4,206,900",,
7호선,장승배기역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,40,화장품,"4,206,900",,
7호선,장승배기역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,54,화장품,"5,082,373",,
7호선,장승배기역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,60,식품제과,"5,758,659",,
7호선,장승배기역,서울특별시,동작구,상도동,2661515.726,서울특별시,동작구,상도로,36.18,편의점,"7,052,210",,
8호선,장지역,서울특별시,송파구,장지동,1411731.342,서울특별시,송파구,송파대로,12.85,식품제과,"4,100,000",,
8호선,장지역,서울특별시,송파구,장지동,1411731.342,서울특별시,송파구,송파대로,35.2,편의점,"11,392,786",,
5호선,장한평역,서울특별시,동대문구,장안동,2930447.85,서울특별시,동대문구,천호대로,31.9,의류잡화,"3,000,300",,
5호선,장한평역,서울특별시,동대문구,장안동,2930447.85,서울특별시,동대문구,천호대로,31.98,의류잡화,"3,022,000",,
5호선,장한평역,서울특별시,동대문구,장안동,2930447.85,서울특별시,동대문구,천호대로,24.5,의류잡화,"4,130,000",,
5호선,장한평역,서울특별시,동대문구,장안동,2930447.85,서울특별시,동대문구,천호대로,29.8,식품제과,"4,766,083",,
5호선,장한평역,서울특별시,동대문구,장안동,2930447.85,서울특별시,동대문구,천호대로,35.62,화장품,"9,500,160",,
5호선,장한평역,서울특별시,동대문구,장안동,2930447.85,서울특별시,동대문구,천호대로,52.8,편의점,"11,054,529",,
1호선,제기동역,서울특별시,동대문구,제기동,2880702.196,서울특별시,동대문구,왕산로,10.54,의류잡화,"734,550",,
1호선,제기동역,서울특별시,동대문구,제기동,2880702.196,서울특별시,동대문구,왕산로,10.54,식품제과,"791,990",,
1호선,제기동역,서울특별시,동대문구,제기동,2880702.196,서울특별시,동대문구,왕산로,19.3,의류잡화,"5,518,871",,
1호선,제기동역,서울특별시,동대문구,제기동,2880702.196,서울특별시,동대문구,왕산로,42.72,의류잡화,"6,603,344",,
1호선,종각역,서울특별시,종로구,종로10가,23658647.67,서울특별시,종로구,종로,29.62,편의점,"7,821,446",,
1호선,종각역,서울특별시,종로구,종로11가,23658647.67,서울특별시,종로구,종로,36.85,화장품,"20,734,494",,
1호선,종각역,서울특별시,종로구,종로1가,23658647.67,서울특별시,종로구,종로,16.15,의류잡화,"4,264,563",,
1호선,종각역,서울특별시,종로구,종로2가,23658647.67,서울특별시,종로구,종로,18.64,의류잡화,"4,529,968",,
1호선,종각역,서울특별시,종로구,종로3가,23658647.67,서울특별시,종로구,종로,19.14,식품제과,"5,054,101",,
1호선,종각역,서울특별시,종로구,종로4가,23658647.67,서울특별시,종로구,종로,11,카페,"5,482,596",,
1호선,종각역,서울특별시,종로구,종로5가,23658647.67,서울특별시,종로구,종로,21.82,의류잡화,"5,761,781",,
1호선,종각역,서울특별시,종로구,종로6가,23658647.67,서울특별시,종로구,종로,23.14,의류잡화,"6,110,340",,
1호선,종각역,서울특별시,종로구,종로7가,23658647.67,서울특별시,종로구,종로,12,카페,"6,454,632",,
1호선,종각역,서울특별시,종로구,종로8가,23658647.67,서울특별시,종로구,종로,29.3,편의점,"6,549,400",,
1호선,종각역,서울특별시,종로구,종로9가,23658647.67,서울특별시,종로구,종로,29.4,식품제과,"7,763,353",,
5호선,종로3가역,서울특별시,종로3가,종로3가,23658647.67,서울특별시,종로구,종로,21.4,카페,"1,360,000",,
1호선,종로3가역,서울특별시,종로4가,종로3가,23658647.67,서울특별시,종로구,종로,16.57,소매업,"1,893,760",,
1호선,종로3가역,서울특별시,종로5가,종로3가,23658647.67,서울특별시,종로구,종로,23.4,편의점,"2,260,000",,
3호선,종로3가역,서울특별시,종로6가,종로3가,23658647.67,서울특별시,종로구,종로,11,카페,"2,896,828",,
3호선,종로3가역,서울특별시,종로7가,종로3가,23658647.67,서울특별시,종로구,종로,15.4,의류잡화,"4,005,344",,
1호선,종로3가역,서울특별시,종로8가,종로3가,23658647.67,서울특별시,종로구,종로,26,소매업,"4,350,000",,
3호선,종로3가역,서울특별시,종로9가,종로3가,23658647.67,서울특별시,종로구,종로,20,소매업,"4,519,000",,
1호선,종로3가역,서울특별시,종로10가,종로3가,23658647.67,서울특별시,종로구,종로,17.6,식품제과,"4,600,000",,
3호선,종로3가역,서울특별시,종로11가,종로3가,23658647.67,서울특별시,종로구,종로,21,화장품,"5,510,000",,
1호선,종로3가역,서울특별시,종로12가,종로3가,23658647.67,서울특별시,종로구,종로,11.88,의류잡화,"7,204,294",,
3호선,종로3가역,서울특별시,종로13가,종로3가,23658647.67,서울특별시,종로구,종로,20,식당,"7,257,000",,
3호선,종로3가역,서울특별시,종로14가,종로3가,23658647.67,서울특별시,종로구,종로,19.5,식품제과,"8,499,900",,
5호선,종로3가역,서울특별시,종로15가,종로3가,23658647.67,서울특별시,종로구,종로,29.48,편의점,"8,575,050",,
1호선,종로3가역,서울특별시,종로16가,종로3가,23658647.67,서울특별시,종로구,종로,63.95,화장품,"11,673,679",,
3호선,종로3가역,서울특별시,종로17가,종로3가,23658647.67,서울특별시,종로구,종로,47,의류잡화,"20,300,000",,
1호선,종로5가역,서울특별시,종로구,종로5가,23658647.67,서울특별시,종로구,종로,14.11,의류잡화,"1,504,866",,
1호선,종로5가역,서울특별시,종로구,종로6가,23658647.67,서울특별시,종로구,종로,16.16,식품제과,"5,000,000",,
1호선,종로5가역,서울특별시,종로구,종로7가,23658647.67,서울특별시,종로구,종로,25.13,의류잡화,"5,510,000",,
1호선,종로5가역,서울특별시,종로구,종로8가,23658647.67,서울특별시,종로구,종로,13,의류잡화,"5,678,900",,
1호선,종로5가역,서울특별시,종로구,종로9가,23658647.67,서울특별시,종로구,종로,44.1,화장품,"14,923,307",,
2호선,종합운동장역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,25,카페,"3,047,745",,
2호선,종합운동장역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,25,카페,"3,706,904",,
2호선,종합운동장역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,53.2,소매업,"5,124,200",,
2호선,종합운동장역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,71.8,편의점,"7,535,000",,
2호선,종합운동장역,서울특별시,송파구,잠실동,6502520.771,서울특별시,송파구,올림픽로,31.1,편의점,"7,924,900",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,17,식품제과,"1,447,206",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,30,카페,"1,766,650",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,34,의류잡화,"2,002,203",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,41,화장품,"2,316,997",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,41,화장품,"2,414,421",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,50,카페,"2,851,435",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,59,의류잡화,"3,334,216",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,30.6,의류잡화,"3,386,837",,
7호선,중계역,서울특별시,노원구,중계동,1726513.407,서울특별시,노원구,동일로,32.91,편의점,"8,448,000",,
7호선,중곡역,서울특별시,광진구,중곡동,2709218.069,서울특별시,광진구,능동로,14,의류잡화,"976,306",,
7호선,중곡역,서울특별시,광진구,중곡동,2709218.069,서울특별시,광진구,능동로,46,의류잡화,"3,207,864",,
7호선,중곡역,서울특별시,광진구,중곡동,2709218.069,서울특별시,광진구,능동로,46.99,화장품,"3,210,000",,
7호선,중곡역,서울특별시,광진구,중곡동,2709218.069,서울특별시,광진구,능동로,35.16,편의점,"5,004,670",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,18,의류잡화,"1,880,087",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,30,소매업,"3,600,000",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,50,소매업,"3,894,895",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,39.02,의류잡화,"3,917,590",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,48,소매업,"4,145,738",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,44,화장품,"4,254,837",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,45,카페,"4,393,379",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,50,식당,"4,571,594",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,70,소매업,"5,452,853",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,29.7,편의점,"6,788,870",,
7호선,중화역,서울특별시,중랑구,중화동,2296269.486,서울특별시,중랑구,동일로,28.43,의류잡화,"13,013,482",,
6호선,증산역,서울특별시,은평구,증산동,2463259.781,서울특별시,은평구,증산로,29,화장품,"2,575,571",,
6호선,증산역,서울특별시,은평구,증산동,2463259.781,서울특별시,은평구,증산로,37,화장품,"3,286,074",,
6호선,증산역,서울특별시,은평구,증산동,2463259.781,서울특별시,은평구,증산로,31,의류잡화,"4,195,535",,
6호선,증산역,서울특별시,은평구,증산동,2463259.781,서울특별시,은평구,증산로,48,식품제과,"4,263,015",,
6호선,증산역,서울특별시,은평구,증산동,2463259.781,서울특별시,은평구,증산로,28,편의점,"7,956,050",,
4호선,창동역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,마들로,11,의류잡화,"5,139,200",,
4호선,창동역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,마들로,23,식품제과,"5,550,000",,
4호선,창동역,서울특별시,도봉구,창동,2229813.359,서울특별시,도봉구,마들로,58.5,의류잡화,"8,240,100",,
6호선,창신역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,지봉로,34,소매업,"969,488",,
6호선,창신역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,지봉로,34,소매업,"969,488",,
6호선,창신역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,지봉로,34,소매업,"969,488",,
6호선,창신역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,지봉로,34,소매업,"969,488",,
6호선,창신역,서울특별시,종로구,창신동,3498277.047,서울특별시,종로구,지봉로,28,편의점,"2,689,152",,
7호선,천왕역,서울특별시,구로구,오류동,2042716.275,서울특별시,구로구,오리로,900.39,사무실,"1,232,310",,
7호선,천왕역,서울특별시,구로구,오류동,2042716.275,서울특별시,구로구,오리로,36.93,편의점,"4,984,430",,
5호선,천호역,서울특별시,강동구,천호동,3836852.921,서울특별시,강동구,천호대로,210,의류잡화,"217,793,378",,
5호선,청구역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,청구로,30,식품제과,"2,757,557",,
5호선,청구역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,청구로,47.89,의류잡화,"4,490,383",,
5호선,청구역,서울특별시,중구,신당동,3301641.362,서울특별시,중구,청구로,46.33,편의점,"5,754,033",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,25,식품제과,"754,184",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,35.2,의류잡화,"1,070,550",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,45,카페,"1,357,531",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,54,의류잡화,"1,629,037",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,54,카페,"1,629,037",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,33,식품제과,"1,748,983",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,25,소매업,"1,787,312",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,52.9,소매업,"1,950,000",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,97.44,소매업,"2,819,712",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,81,사무실,"2,979,130",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,43,편의점,"3,074,177",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,43,화장품,"3,074,177",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,65.36,식품제과,"3,466,100",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,35,의류잡화,"4,505,474",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,55,화장품,"8,955,158",,
7호선,청담역,서울특별시,강남구,청담동,10202899.96,서울특별시,강남구,학동로,52.34,편의점,"13,420,000",,
1호선,청량리역,서울특별시,동대문구,전농동,2834303.313,서울특별시,동대문구,왕산로,11,카페,"3,934,400",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,16.3,사무실,"171,000",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,12.63,의류잡화,"411,690",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,11,소매업,"810,000",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,16.3,식품제과,"1,750,000",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,16.3,의류잡화,"1,805,000",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,31.4,식품제과,"3,335,300",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,21.4,카페,"3,440,245",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,32.6,소매업,"3,540,000",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,31.9,소매업,"4,276,900",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,12.32,식품제과,"5,512,000",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,36.34,소매업,"9,279,400",,
4호선,총신대입구역,서울특별시,동작구,사당동,3136414.651,서울특별시,동작구,동작대로,25.06,화장품,"12,319,353",,
4호선,충무로역,서울특별시,중구,필동2가,4992004.666,서울특별시,중구,퇴계로,21,카페,"3,657,259",,
4호선,충무로역,서울특별시,중구,필동3가,4992004.666,서울특별시,중구,퇴계로,17.57,의류잡화,"9,755,300",,
4호선,충무로역,서울특별시,중구,필동4가,4992004.666,서울특별시,중구,퇴계로,31.54,화장품,"14,422,228",,
2호선,충정로역,서울특별시,중구,필동5가,4992004.666,서울특별시,중구,퇴계로,20,식당,"3,000,000",,
5호선,충정로역,서울특별시,중구,필동6가,4992004.666,서울특별시,중구,퇴계로,45,편의점,"5,773,993",,
2호선,충정로역,서울특별시,중구,필동7가,4992004.666,서울특별시,중구,퇴계로,26.12,화장품,"8,207,922",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,20,의류잡화,"1,394,724",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,20,의류잡화,"1,394,724",,
6호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,33,의류잡화,"1,466,447",,
6호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,38,화장품,"1,884,427",,
6호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,39,카페,"1,934,017",,
6호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,39,의류잡화,"1,934,017",,
6호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,39,의류잡화,"1,934,017",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,31,소매업,"2,052,930",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,31,카페,"2,052,930",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,33,소매업,"2,141,056",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,33,소매업,"2,141,056",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,44,소매업,"2,827,466",,
7호선,태릉입구역,서울특별시,노원구,공릉동,1971704.187,서울특별시,노원구,동일로,45,의류잡화,"3,193,917",,
